sphericity,finalCellSpher2,finalCellSpher3,finalCellSpher4,finalCellSpher5,finalCellSpher6,finalCellSpher7,finalCellSpher8,finalCellSpher9,finalCellSpher10,finalCellSpher11,finalCellSpher12,finalCellSpher13,finalCellSpher14,finalCellSpher15,finalCellSpher16,finalCellSpher17,finalCellSpher18,finalCellSpher19,finalCellSpher20,finalCellSpher21,finalCellSpher22,finalCellSpher23,finalCellSpher24,finalCellSpher25,finalCellSpher26,finalCellSpher27,finalCellSpher28,finalCellSpher29,finalCellSpher30,finalCellSpher31,finalCellSpher32,finalCellSpher33,finalCellSpher34,finalCellSpher35,finalCellSpher36,finalCellSpher37,finalCellSpher38,finalCellSpher39,finalCellSpher40,finalCellSpher41
0.71693927,0.538352853,0.86382746,0.921395449,0.882585457,0.958818176,0.929015125,0.891033427,0.780005656,0.690577572,0.83810533,0.99824168,0.915083995,0.994503371,0.716639546,0.946267207,0.666173524,0.987263911,0.96203613,0.692877474,0.967854136,0.990681868,0.988358779,0.93103981,0.997932502,0.999434627,0.767243953,0.959750253,0.968754805,0.999996572,0.929413619,0.976014228,0.978551037,0.610720769,0.999683123,0.986210413,0.992237072,0.999964783,0.904179907,0.982512375,0.999946901
0.718092859,0.507869632,0.719827466,0.950362693,0.99933307,0.454354476,0.997197616,0.948930892,0.933146216,0.874099086,0.867775011,0.985548213,0.9950814,0.884548182,0.807063117,0.604165667,0.955680262,0.996274767,0.995138391,0.811030781,0.999920442,0.970307166,0.97838421,0.918055652,0.980375984,0.930566404,0.994393209,0.764105647,0.999570725,0.912413827,0.9541951,0.968375498,0.981496815,0.631532202,0.781666085,0.966864801,0.965614852,0.689210654,0.961005397,0.922857202,0.978152845
0.772605777,0.498731593,0.656829291,0.99433846,0.819987148,0.606703636,0.988482285,0.269231397,0.544438276,0.862172632,0.969732195,0.994575984,0.911311194,0.44709324,0.980490041,0.936860729,0.368439872,0.993807729,0.982259502,0.959788059,0.648579756,0.988708736,0.999812117,0.958221619,0.9996861,0.999816843,0.999960899,0.481435805,0.999969704,0.912668482,0.91681037,0.982411531,0.999721129,0.985686001,0.998903236,0.76868926,0.966984796,0.999965634,0.888434321,0.761361341,0.924393661
0.695998132,0.422584985,0.523027134,0.982912096,0.895035869,0.995133259,0.997227974,0.993591873,0.732745837,0.943347974,0.835082286,0.874130564,0.999979672,0.960535322,0.965773434,0.999088521,0.964759945,0.735135512,0.948937815,0.59185697,0.998437111,0.990524434,0.995466679,0.998367404,0.804381579,0.999279771,0.986466319,0.934168,0.985347288,0.996200286,0.961385904,0.98634687,0.741859359,0.921831376,0.698969927,0.965907295,0.964748591,0.948024741,0.994634367,0.98469215,0.979673518
0.745316803,0.552160226,0.802055921,0.925636311,0.831585495,0.993771259,0.778916085,0.904646652,0.996192638,0.924318884,0.988033628,0.96025233,0.881046839,0.999942187,0.998815579,0.941590049,0.9974774,0.861167143,0.989279175,0.829388012,0.977102177,0.979743847,0.983741992,0.993353029,0.872253565,0.96136248,0.379277363,0.992102564,0.998663225,0.999080542,0.997330653,0.997977335,0.989262641,0.741372812,0.999240779,0.909007206,0.877347481,0.966392759,0.952468988,0.839978392,0.86108966
0.56777066,0.71721006,0.997929348,0.998522226,0.999797289,0.991524486,0.998027985,0.760913105,0.607892546,0.999441708,0.685121226,0.988655193,0.796330804,0.921618433,0.901326364,0.754911727,0.983016565,0.867881029,0.999606973,0.958318545,0.999313494,0.999736767,0.962890813,0.986780275,0.909831857,0.997765929,0.996472299,0.916980278,0.933988276,0.902690985,0.841692683,0.92656099,0.999009738,0.965943745,0.8669137,0.999381488,0.739133113,0.951283894,0.963687338,0.999858571,0.977442496
0.81175518,0.20765154,0.536292545,0.502887426,0.771196486,0.907458936,0.774718666,0.916554466,0.893561423,0.726812972,0.917538716,0.850467488,0.982043886,0.976878903,0.999481447,0.990506155,0.992562115,0.950383815,0.965431736,0.952580462,0.718365773,0.989400465,0.997349081,0.955896863,0.790631833,0.775538865,0.918825395,0.834564801,0.850416077,0.909488885,0.901048202,0.966857404,0.998282255,0.701279628,0.999676402,0.702998721,0.988415732,0.907640185,0.834507246,0.617340908,0.904599616
0.658796728,0.613200495,0.915258291,0.874391686,0.996551088,0.966990509,0.766749979,0.987093354,0.996966696,0.980502798,0.994692103,0.925407083,0.998682985,0.879293039,0.997700634,0.921691557,0.996438131,0.972752929,0.99929398,0.968391001,0.998946256,0.910641525,0.897881743,0.682829556,0.922967377,0.996246903,0.851704473,0.974008176,0.79817259,0.99723596,0.826434814,0.932530474,0.999959304,0.995778052,0.986477539,0.983619033,0.926349891,0.995518821,0.925856583,0.610414732,0.905931515
0.807042658,0.378871927,0.947884016,0.971607244,0.974880084,0.994951766,0.907711373,0.928418529,0.991590597,0.988077391,0.996150997,0.999502907,0.98503764,0.974434428,0.974757723,0.999945062,0.999966943,0.994051872,0.911535347,0.678195795,0.585272856,0.95673398,0.926352979,0.733555011,0.924302745,0.96611885,0.985944507,0.996702653,0.901416911,0.913906328,0.890853009,0.991941034,0.929317787,0.909533818,0.970731681,0.92099327,0.987555135,0.979467895,0.995570114,0.928413706,0.889702663
0.685941935,0.592816846,0.77510645,0.998360683,0.781318461,0.999213807,0.899577031,0.971293378,0.897230029,0.996320394,0.975668853,0.956686645,0.916810695,0.910261325,0.992850447,0.778991925,0.991617003,0.938768006,0.976945716,0.944534545,0.821045194,0.612743475,0.995416296,0.95481817,0.995734913,0.990385394,0.941737121,0.510728205,0.910897804,0.786968116,0.897727177,0.911047653,0.985319105,0.972607069,0.971236777,0.998333307,0.966512729,0.803862234,0.957999926,0.800330312,0.893780607
0.758455038,0.472938742,0.664436402,0.945216296,0.971498207,0.966664676,0.959277842,0.995054321,0.725359233,0.884018977,0.996504798,0.904437691,0.999920762,0.848923321,0.999820235,0.814842775,0.965867592,0.951774318,0.930720669,0.935883111,0.897976602,0.82552664,0.86720072,0.636883445,0.871046114,0.886356741,0.955889171,0.997738742,0.92046976,0.917206241,0.998379235,0.974579726,0.999142381,0.965235709,0.980672436,0.917864334,0.878673314,0.926725712,0.971786469,0.985849859,0.999827863
0.619078636,0.717817861,0.84182875,0.914055374,0.666051725,0.993747499,0.976771016,0.960930911,0.913523444,0.971338406,0.993304385,0.996845316,0.95393169,0.984279669,0.933827141,0.782188912,0.999347006,0.68611469,0.902774038,0.858278413,0.796811195,0.900821593,0.923268661,0.934693415,0.961993195,0.999767598,0.999799333,0.982990591,0.976628572,0.736223756,0.558765399,0.770308843,0.959429042,0.984142453,0.881865841,0.752829138,0.907303116,0.99421561,0.939594746,0.998992196,0.989522877
0.574416518,0.713339391,0.941620496,0.983758856,0.94727698,0.942391961,0.873835441,0.99337838,0.977819345,0.86681093,0.999777359,0.994776804,0.623925642,0.884284083,0.870714205,0.985565001,0.899095435,0.990999651,0.995533008,0.65492875,0.725830592,0.925019415,0.871349172,0.618941577,0.957862501,0.997805218,0.990648689,0.91976684,0.989239241,0.981842511,0.988854616,0.999997434,0.926512925,0.962737028,0.999997285,0.974776428,0.998868053,0.99405356,0.997714507,0.998213218,0.999889452
0.448250353,0.803304939,0.927503318,0.970765353,0.497743734,0.890318404,0.848704634,0.957573537,0.999187768,0.987802842,0.993747938,0.993075519,0.824405653,0.997595578,0.99577242,0.803577845,0.965027909,0.998806564,0.718791174,0.967118409,0.942106567,0.993840234,0.674693072,0.999098216,0.987238374,0.952320406,0.757716141,0.999742035,0.992710497,0.998310004,0.990038737,0.89328021,0.994418103,0.715150728,0.981211001,0.994434305,0.980777845,0.931251835,0.999334062,0.964126774,0.997317726
0.728126109,0.569974781,0.849596566,0.925902746,0.893298929,0.979239137,0.990062855,0.999187555,0.991612984,0.998635449,0.898336114,0.999665308,0.977973195,0.991096098,0.978830706,0.981240825,0.91711574,0.934953129,0.994897384,0.939263248,0.993926477,0.981098969,0.992929092,0.920080327,0.991141625,0.999851934,0.997093361,0.970014345,0.863767028,0.968740372,0.905690299,0.990036215,0.981292688,0.905544372,0.948150423,0.988456992,0.925774151,0.998411231,0.486408952,0.944058297,0.978624467
0.726209521,0.529402419,0.90277819,0.995867284,0.958480522,0.98830029,0.955352161,0.902182321,0.996279434,0.982625723,0.894455395,0.880460049,0.989760288,0.999346862,0.987327775,0.911488222,0.999999197,0.978149429,0.988797291,0.97536988,0.81063375,0.962326253,0.590722149,0.989721931,0.995995165,0.99394431,0.84141856,0.771574136,0.903695242,0.801899797,0.61655833,0.999749716,0.679652192,0.63240386,0.907343592,0.785679405,0.983188918,0.784527123,0.889234046,0.990437357,0.690092983
0.693042278,0.566055706,0.912006119,0.986703677,0.95367131,0.778293848,0.898713736,0.99997077,0.876054918,0.824391849,0.797417217,0.698892177,0.921447071,0.999245167,0.994829794,0.979560828,0.942626961,0.987204344,0.904707799,0.898897296,0.83363473,0.924119983,0.602866774,0.910146378,0.982331125,0.900560704,0.995482311,0.999359573,0.985672307,0.746893926,0.999963502,0.920030543,0.986252065,0.991617353,0.954211019,0.969917046,0.999919631,0.966208748,0.997086577,0.985799947,0.944029825
0.793215454,0.279760884,0.983271314,0.359712545,0.998367331,0.831637174,0.866721888,0.998300761,0.885684084,0.850328738,0.99397763,0.833138945,0.980417351,0.959586421,0.523082599,0.846975817,0.782584743,0.816872266,0.996324341,0.983259512,0.959365874,0.733139231,0.936511252,0.965474964,0.679462291,0.901806771,0.764235076,0.964676685,0.991710401,0.99812703,0.997297564,0.874406009,0.999980087,0.938216006,0.982648945,0.99921129,0.983104778,0.989117536,0.992307122,0.995888651,0.787375992
0.4874883,0.812062235,0.81809008,0.782063095,0.996807472,0.885763632,0.981569411,0.926660251,0.672442431,0.997583961,0.932028704,0.997794524,0.803310421,0.713915648,0.926390961,0.988755232,0.995484169,0.98396619,0.62094203,0.996864497,0.67267846,0.93548972,0.889476617,0.857175477,0.953078005,0.999996888,0.989441308,0.787468868,0.999953157,0.963891241,0.899598692,0.861615776,0.931061123,0.95255746,0.771242718,0.726849959,0.965223835,0.934768,0.968501268,0.817055459,0.961849296
0.697935939,0.581308549,0.985561003,0.999983699,0.935600892,0.909016808,0.615302441,0.793730643,0.935800122,0.885486626,0.996582909,0.939597509,0.954985378,0.999449015,0.774828412,0.979894807,0.995844888,0.994884666,0.965260157,0.865885599,0.987882591,0.920141253,0.997314738,0.913253369,0.978619262,0.585253773,0.799520599,0.92283414,0.85469905,0.993274832,0.979088183,0.999942298,0.884455607,0.990778468,0.988973963,0.999457492,0.998113306,0.950544289,0.877267353,0.994438507,0.967381138
0.74687618,0.536112788,0.756397029,0.998434177,0.957520434,0.965883596,0.638499814,0.832548021,0.945713461,0.877970976,0.999990108,0.88942342,0.999654281,0.98765124,0.989390821,0.905597243,0.983692752,0.783411389,0.891066487,0.983179596,0.998294879,0.99431013,0.923017299,0.993255835,0.785055575,0.989905846,0.969988546,0.999154909,0.781356012,0.931804099,0.92817325,0.951069645,0.984088129,0.984424492,0.82267282,0.992222142,0.992233213,0.944550439,0.824823562,0.735440019,0.88491824
0.697935939,0.581308549,0.985561003,0.999983699,0.935600892,0.909016808,0.615302441,0.793730643,0.935800122,0.885486626,0.996582909,0.939597509,0.954985378,0.999449015,0.774828412,0.979894807,0.995844888,0.994884666,0.965260157,0.865885599,0.987882591,0.920141253,0.997314738,0.913253369,0.978619262,0.585253773,0.799520599,0.92283414,0.85469905,0.993274832,0.979088183,0.999942298,0.884455607,0.990778468,0.988973963,0.999457492,0.998113306,0.950544289,0.877267353,0.994438507,0.967381138
0.487976551,0.830302459,0.949078094,0.726004046,0.948857903,0.997720642,0.962415654,0.99830819,0.964220856,0.998333604,0.557365009,0.869118362,0.990324974,0.920631524,0.356740395,0.60367823,0.989371185,0.949064796,0.882857086,0.992439021,0.999845022,0.97204857,0.999677577,0.960016906,0.451572732,0.790624038,0.746974702,0.997727237,0.98984644,0.998298343,0.986503218,0.997979326,0.827873705,0.993193896,0.863069691,0.58979149,0.997894617,0.991875341,0.988320313,0.984675758,0.992703766
0.586026728,0.712433661,0.852332737,0.999774448,0.967259549,0.960182466,0.945903317,0.806955157,0.862568244,0.81802841,0.990609106,0.865269097,0.94275195,0.69894961,0.993165492,0.871365266,0.999450804,0.991607518,0.998704457,0.774146234,0.941236112,0.878647568,0.859689134,0.872405515,0.995508756,0.945922944,0.991238963,0.786678076,0.999154542,0.930169203,0.939826435,0.987985651,0.986727679,0.869191932,0.982950217,0.909029819,0.808116653,0.994502692,0.832333103,0.680673548,0.971222379
0.69223702,0.541627103,0.924716281,0.993801665,0.943031048,0.995732466,0.898751597,0.991591694,0.964424575,0.938114994,0.865511694,0.855568105,0.954407464,0.999640527,0.905488991,0.998339533,0.888426877,0.976001195,0.735953792,0.849787321,0.778134394,0.521894489,0.855891028,0.986128959,0.985059691,0.957921513,0.946245063,0.972665157,0.997356854,0.862114607,0.737813095,0.905829971,0.976471141,0.998620694,0.746869397,0.994126103,0.9442246,0.782222749,0.914078919,0.993273918,0.939957061
0.612466455,0.701412324,0.965851212,0.953993184,0.957835208,0.996080669,0.640686045,0.870906699,0.990164409,0.999051829,0.999310397,0.890418493,0.835566689,0.984100445,0.992464024,0.994520091,0.987537585,0.92809438,0.970273539,0.994223162,0.963060815,0.998468177,0.647345373,0.990921054,0.997511457,0.462015517,0.955882117,0.983427348,0.957524358,0.999370663,0.99952049,0.839495059,0.999534685,0.914193458,0.670060977,0.996595262,0.997824858,0.979866734,0.991759197,0.998337338,0.990971332
0.786560595,0.451218068,0.826553143,0.998055118,0.903318199,0.995642324,0.878375927,0.976774098,0.939510557,0.983313966,0.935056181,0.96543331,0.996292293,0.9802293,0.728337281,0.938366259,0.972833011,0.992678296,0.973883093,0.818897353,0.992671213,0.936858808,0.97811983,0.99573943,0.933726923,0.96225061,0.893068206,0.820217663,0.939982483,0.981822836,0.713424824,0.945870998,0.956854881,0.999903482,0.993719492,0.955970673,0.854947681,0.996203366,0.971879009,0.991863024,0.92521588
0.684669018,0.640306451,0.791996387,0.935013908,0.818789156,0.996090133,0.98673624,0.993950371,0.928706973,0.887257421,0.985607677,0.98096095,0.88018423,0.939117042,0.859503903,0.982070122,0.863162102,0.70687974,0.955925132,0.970672984,0.711086045,0.999499481,0.995982811,0.995566971,0.669955896,0.966281407,0.878767999,0.988938836,0.81032296,0.999384406,0.791701591,0.967901864,0.904277919,0.997524202,0.903944616,0.998156911,0.942387476,0.988658921,0.99453351,0.964892689,0.987807285
0.567410707,0.735044717,0.626734834,0.915496836,0.91103894,0.982936438,0.897917706,0.975133435,0.977334409,0.437575149,0.932915843,0.999998586,0.999558792,0.983071299,0.857229017,0.831185711,0.97930546,0.922388058,0.916123712,0.997971152,0.866747531,0.637969254,0.763732016,0.905110063,0.984365811,0.976865783,0.801267187,0.792786942,0.752197761,0.903059332,0.969719228,0.761494747,0.954902547,0.9751857,0.995013568,0.885269842,0.624314896,0.919250648,0.969885409,0.998146603,0.956351677
0.763902009,0.450965035,0.872983831,0.975262226,0.775654967,0.985530467,0.952392774,0.834990424,0.825580952,0.770811263,0.431106901,0.999791676,0.984731033,0.818349747,0.998978534,0.834717705,0.954304456,0.969574392,0.982861156,0.944859953,0.642949666,0.863921564,0.920004712,0.987008782,0.911092198,0.841718904,0.884614505,0.953208274,0.941117629,0.797904749,0.999965187,0.892186186,0.999232877,0.954170227,0.932403164,0.997333511,0.990320003,0.994675738,0.971294674,0.483098456,0.996709648
0.740901589,0.544652042,0.896984254,0.995317161,0.995866718,0.713462307,0.940784629,0.992716565,0.867140152,0.848778758,0.88446327,0.932819686,0.969067633,0.855242141,0.936551606,0.873508391,0.994142383,0.912062752,0.915074366,0.897813805,0.900180184,0.99990099,0.978734081,0.935681023,0.997800728,0.989411451,0.99149293,0.537243931,0.999993551,0.95082989,0.946432939,0.969309575,0.999099861,0.988870322,0.999299624,0.989456451,0.8700921,0.911456795,0.932934527,0.850629298,0.985574887
0.545320451,0.713540311,0.9983417,0.969372604,0.966490069,0.946983569,0.464817545,0.720430074,0.974089052,0.930234388,0.997613275,0.992077913,0.981662426,0.979691591,0.990343021,0.799614492,0.964219797,0.33637262,0.965512122,0.99046195,0.921849775,0.884569484,0.894138331,0.981938419,0.682278692,0.848404693,0.830370934,0.991962645,0.978205346,0.922896247,0.97522605,0.996795111,0.895901761,0.987063553,0.997530584,0.921780373,0.982071468,0.991644804,0.999988006,0.877202643,0.994801251
0.764156222,0.32857601,0.82788964,0.999984395,0.968759864,0.999094334,0.998814725,0.996672948,0.990859117,0.995040542,0.958153797,0.999881329,0.843273584,0.865581666,0.991343485,0.999770768,0.915899106,0.97316579,0.984325088,0.933340938,0.992381925,0.989528615,0.982535108,0.982612749,0.991268849,0.973968291,0.733453687,0.97165481,0.923273887,0.73353849,0.959236058,0.973467663,0.59325114,0.933074369,0.863000212,0.977867687,0.993357514,0.931472942,0.999947492,0.996956204,0.604680711
0.472137094,0.802968327,0.948535555,0.955343408,0.990722468,0.949839461,0.907494092,0.918857881,0.739756907,0.878919222,0.971466465,0.954631851,0.999784789,0.984694753,0.999285766,0.987774875,0.958217736,0.789906718,0.998549697,0.92186182,0.685722615,0.987558458,0.866583451,0.979851043,0.994033295,0.994832381,0.952455933,0.999695157,0.984945003,0.886484767,0.896516856,0.926422236,0.998785803,0.998154312,0.998354673,0.893244323,0.943905089,0.913847841,0.884503743,0.995849475,0.991609618
0.608629704,0.709522302,0.997502865,0.966812161,0.974042296,0.984101956,0.887236325,0.806105303,0.951285997,0.981285232,0.999909498,0.996434637,0.896459756,0.996906297,0.679903567,0.972551371,0.874888355,0.978256623,0.977834752,0.821180704,0.998761175,0.985355343,0.422823263,0.986024745,0.985104983,0.968769033,0.537780641,0.987582338,0.998957374,0.882097535,0.864222759,0.952868652,0.979804253,0.998999868,0.994968714,0.727134003,0.875853666,0.887760781,0.9689923,0.950903581,0.97433212
0.617888987,0.672108542,0.907587926,0.932219634,0.962315903,0.977734071,0.448073038,0.99971392,0.868752368,0.975300983,0.89642332,0.944574853,0.966703778,0.820005071,0.975477044,0.720252364,0.8395248,0.999822189,0.99993182,0.719945097,0.997610474,0.995229332,0.999997374,0.997769065,0.986101035,0.941028588,0.96970194,0.919361118,0.929384716,0.938306672,0.953938844,0.828028079,0.982607466,0.990115881,0.973115143,0.99801199,0.998577109,0.892573631,0.779859389,0.965567203,0.967386156
0.504682362,0.818088432,0.994979232,0.699006089,0.636172297,0.982075824,0.997593525,0.934023521,0.701528699,0.991498314,0.998779696,0.970886987,0.976444765,0.900092223,0.992369772,0.935217159,0.958225199,0.896394753,0.955393575,0.745630852,0.901056929,0.864504981,0.97690063,0.995102264,0.981392309,0.98168708,0.976354546,0.978588771,0.998023299,0.872178801,0.7449506,0.93150242,0.991363696,0.986372552,0.891467742,0.814367635,0.996440542,0.968748102,0.95877672,0.995883004,0.870962841
0.597960293,0.696699885,0.572005595,0.903106398,0.979773945,0.942453772,0.941447259,0.973185833,0.876308541,0.992441053,0.707558704,0.971594198,0.950364898,0.975908061,0.985103395,0.953611767,0.999643372,0.99729036,0.621315249,0.695975992,0.997281009,0.970756305,0.891348101,0.991915783,0.992954899,0.876337665,0.987165582,0.306076125,0.999846389,0.995889374,0.983415041,0.999897058,0.978617984,0.797010329,0.863253955,0.980709833,0.953802829,0.993443719,0.870101263,0.94949301,0.909226826
0.826927364,0.29846536,0.808964654,0.862957144,0.992071175,0.956801381,0.947265599,0.99796079,0.899218101,0.99320621,0.947103272,0.857341559,0.996303222,0.996136888,0.927705059,0.760632042,0.991276727,0.881648307,0.900053376,0.999064135,0.998275359,0.902423332,0.970897101,0.984448811,0.869467808,0.999926164,0.965862956,0.9825835,0.821080784,0.952425447,0.999982883,0.99860721,0.839026992,0.984372417,0.946527034,0.968909453,0.967532023,0.973806764,0.999973753,0.883560166,0.998065539
0.608162463,0.668498467,0.592367442,0.94240215,0.894634116,0.970083853,0.847574153,0.996635196,0.996742279,0.77453674,0.998369235,0.886167868,0.908409291,0.833104308,0.897335361,0.974904607,0.987428308,0.932919965,0.97917366,0.995660921,0.998332204,0.99805465,0.981948504,0.999884713,0.965654811,0.736219966,0.954487271,0.959779631,0.982270097,0.80399088,0.990731577,0.93697241,0.975970912,0.995791334,0.911531734,0.954283869,0.999927515,0.996366727,0.991619833,0.88833318,0.45131182
0.48318705,0.817000079,0.991608586,0.78095921,0.947046632,0.999218349,0.947908813,0.883600516,0.944614724,0.996243573,0.47049476,0.983457847,0.932406341,0.926432466,0.895224162,0.999898456,0.978480668,0.778242947,0.680681809,0.978351147,0.971613872,0.33267697,0.950164561,0.975511217,0.888152639,0.940709043,0.965023654,0.939591253,0.999994607,0.871385197,0.99498649,0.821927739,0.984003714,0.928484799,0.991863437,0.99469298,0.974889415,0.955125405,0.99495971,0.984628982,0.938688539
0.654053986,0.604286389,0.635899144,0.998856238,0.964347795,0.991892679,0.771365262,0.852285711,0.997453521,0.959792734,0.948939667,0.993557234,0.792672155,0.552966011,0.939356679,0.994654555,0.908827627,0.874877319,0.860147873,0.89461026,0.929585561,0.990661529,0.99978573,0.999892911,0.960555737,0.832170504,0.969715436,0.877182777,0.912709413,0.997777305,0.809266311,0.995706722,0.932900819,0.812339427,0.885224724,0.961234992,0.830853216,0.99525701,0.414892927,0.995682964,0.745171313
0.598464072,0.715310437,0.960761809,0.664471464,0.985704102,0.698707023,0.9967513,0.999418775,0.977562823,0.972704142,0.952387422,0.977209512,0.896083531,0.94352566,0.95835426,0.981686671,0.99967887,0.918460553,0.998763009,0.988549225,0.999528696,0.880322303,0.957647938,0.960828418,0.989448336,0.991018606,0.977430864,0.997068091,0.997692907,0.915805618,0.994474189,0.915032261,0.700843711,0.969415819,0.960578158,0.64984534,0.986164906,0.67346318,0.568143902,0.721682762,0.999999053
0.614977062,0.679927604,0.943846195,0.993475282,0.996228041,0.886908758,0.963826586,0.952730811,0.864626878,0.645798657,0.977278264,0.832812607,0.964551251,0.926354544,0.728763723,0.974005511,0.660233929,0.996588006,0.872839426,0.970383878,0.918513596,0.978776173,0.99119284,0.813048125,0.967524403,0.956481363,0.991570778,0.980809361,0.994712749,0.95111739,0.713292249,0.993490966,0.945605787,0.913652149,0.992497617,0.674213024,0.982372525,0.999994163,0.865345917,0.948604237,0.843885497
0.685037315,0.655890067,0.872190714,0.610867381,0.947400081,0.999962831,0.855882339,0.948613144,0.956108781,0.790729721,0.958403831,0.937645629,0.88309293,0.99156246,0.447471274,0.938591852,0.76656875,0.779050358,0.973503444,0.526027465,0.9891831,0.950742014,0.972785034,0.974829332,0.869552494,0.995671812,0.987829867,0.99997645,0.955770896,0.987443753,0.775385013,0.896836065,0.910750964,0.986097742,0.974124256,0.946824077,0.946129343,0.999154802,0.685522231,0.999965912,0.964903895
0.299107492,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.220574364,0.954932416,0.922836637,0.62734868,0.931259119,0.933605177,0.990522556,0.977241272,0.999224024,0.992636526,0.96094407,0.992029143,0.979809839,0.399068743,0.678804007,0.971748638,0.995126083,0.998947071,0.958301578,0.993133733,0.987987451,0.999835506,0.99661301,0.984436267,0.937176984,0.700980361,0.998550031,0.996992465,0.990793117,0.970879077,0.97578883,0.993023888,0.684743437,0.845924569,0.901924798,0.999876944,0.65830919,0.999724875,0.97252627,0.875519834,0.988274496
0.437692851,0.849532465,0.949195232,0.930695041,0.989453727,0.989965309,0.995897151,0.903778046,0.928950105,0.831682147,0.569723117,0.987086934,0.936895319,0.976749138,0.999809224,0.989619323,0.998917251,0.913607337,0.959933017,0.890358454,0.853585711,0.925559352,0.996966888,0.999460422,0.993402333,0.973330849,0.966959596,0.941211364,0.99126094,0.886456442,0.828238343,0.264069139,0.907569024,0.823442203,0.99980871,0.882578219,0.984655395,0.849787739,0.981847869,0.867412619,0.996252445
0.705500007,0.591593037,0.634636157,0.994048327,0.431936431,0.746802071,0.966178817,0.999865224,0.9996935,0.995933729,0.991113976,0.968658732,0.948166248,0.999483481,0.987340766,0.771863356,0.95730318,0.965438444,0.980310421,0.944024785,0.999653774,0.995869756,0.701720875,0.923515712,0.965098627,0.977593117,0.980586802,0.998208875,0.957305913,0.850368388,0.99723323,0.837442548,0.999599245,0.960121887,0.91880432,0.897861382,0.853427035,0.896920257,0.926385025,0.744880594,0.997684385
0.473730832,0.824795466,0.976783429,0.868686387,0.945482423,0.891788346,0.664588023,0.723117925,0.667585191,0.991884661,0.999999766,0.99794484,0.999584227,0.864285655,0.966059926,0.775696635,0.979464268,0.999911113,0.998398816,0.957158287,0.967693338,0.913529517,0.840136334,0.999996033,0.895732942,0.907511203,0.97823408,0.936224754,0.595322533,0.944639318,0.718252508,0.998978454,0.941370959,0.995213081,0.839260703,0.932187352,0.679761995,0.985115503,0.998609699,0.995510392,0.910923169
0.299107701,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.473718107,0.824786826,0.976788946,0.868652462,0.945554245,0.891764612,0.665316201,0.72271096,0.669242963,0.991726355,0.999999372,0.998008663,0.999556974,0.864364589,0.965864848,0.772827584,0.97936225,0.999938792,0.998464083,0.956129436,0.96795568,0.918803662,0.842930256,0.999980106,0.9000237,0.9051176,0.975608961,0.939470803,0.595127597,0.946999801,0.703832165,0.998962553,0.961568874,0.996618114,0.831187798,0.927519855,0.637805211,0.983191215,0.99999636,0.990087107,0.907028835
0.511804521,0.792926695,0.84689639,0.951734248,0.949492801,0.915560924,0.754654807,0.879916131,0.900645051,0.962136213,0.875852071,0.951773938,0.946490433,0.981162476,0.909270242,0.997658876,0.642285434,0.998159067,0.95180222,0.954126534,0.948523956,0.996467813,0.965442042,0.989222288,0.978598513,0.949112706,0.977623925,0.767754297,0.900350531,0.994293548,0.984745245,0.999356303,0.990602856,0.9083954,0.979033007,0.998073118,0.88490454,0.974982315,0.943846623,0.993953602,0.987170581
0.484219104,0.810401787,0.949009157,0.57059088,0.960976827,0.994585924,0.98563018,0.918311774,0.901614164,0.997492636,0.980546944,0.880684287,0.969497017,0.488541002,0.999797375,0.962453008,0.998854988,0.975014756,0.967634979,0.999405897,0.909507625,0.821046033,0.877375526,0.876532574,0.996206656,0.999724663,0.948679842,0.975087452,0.920098152,0.95753342,0.9992135,0.764460345,0.780879068,0.974107402,0.921686961,0.999416075,0.794301105,0.741647466,0.990989667,0.947510354,0.995082328
0.60127598,0.71546676,0.902243695,0.8482891,0.869431648,0.982067939,0.853722224,0.99902717,0.825328675,0.758292185,0.88104891,0.980867003,0.987432897,0.860713616,0.997424863,0.927672327,0.829410707,0.999995402,0.982313853,0.56299095,0.990613102,0.70308144,0.989488149,0.958553648,0.93709058,0.956311751,0.957806882,0.69515352,0.99101754,0.995767751,0.999799112,0.972427801,0.994178453,0.96603733,0.997969617,0.999363758,0.996078606,0.939728563,0.974509401,0.989502829,0.954956906
0.588212669,0.713602634,0.996404506,0.888217481,0.999870786,0.960416382,0.999733647,0.986779131,0.999493342,0.99062691,0.873928551,0.999895332,0.914228136,0.998246518,0.927902441,0.992673201,0.980579742,0.998323049,0.999751772,0.992774672,0.986494403,0.994617547,0.735679937,0.838663458,0.996781211,0.916574241,0.97608074,0.635976848,0.988372329,0.944622667,0.546186767,0.968023625,0.999271445,0.95490756,0.997917535,0.960947741,0.898634186,0.999299198,0.999741713,0.94292211,0.964091047
