roundness,finalCell2,finalCell3,finalCell4,finalCell5,finalCell6,finalCell7,finalCell8,finalCell9,finalCell10,finalCell11,finalCell12,finalCell13,finalCell14,finalCell15,finalCell16,finalCell17,finalCell18,finalCell19,finalCell20,finalCell21,finalCell22,finalCell23,finalCell24,finalCell25,finalCell26,finalCell27,finalCell28,finalCell29,finalCell30,finalCell31,finalCell32,finalCell33,finalCell34,finalCell35,finalCell36,finalCell37,finalCell38,finalCell39,finalCell40,finalCell41,finalCell42,finalCell43,finalCell44,finalCell45,finalCell46,finalCell47,finalCell48,finalCell49,finalCell50,finalCell51,finalCell52,finalCell53,finalCell54,finalCell55,finalCell56,finalCell57,finalCell58,finalCell59,finalCell60,finalCell61,finalCell62,finalCell63,finalCell64,finalCell65,finalCell66,finalCell67,finalCell68,finalCell69,finalCell70,finalCell71,finalCell72,finalCell73,finalCell74,finalCell75,finalCell76,finalCell77,finalCell78,finalCell79,finalCell80,finalCell81,finalCell82,finalCell83,finalCell84,finalCell85,finalCell86,finalCell87,finalCell88,finalCell89,finalCell90,finalCell91,finalCell92,finalCell93,finalCell94,finalCell95,finalCell96,finalCell97,finalCell98,finalCell99,finalCell100,finalCell101,finalCell102,finalCell103,finalCell104,finalCell105,finalCell106,finalCell107,finalCell108,finalCell109,finalCell110,finalCell111,finalCell112,finalCell113,finalCell114,finalCell115,finalCell116,finalCell117,finalCell118,finalCell119,finalCell120,finalCell121,finalCell122,finalCell123,finalCell124,finalCell125,finalCell126,finalCell127,finalCell128,finalCell129,finalCell130,finalCell131,finalCell132,finalCell133,finalCell134,finalCell135,finalCell136,finalCell137,finalCell138,finalCell139,finalCell140,finalCell141,finalCell142,finalCell143,finalCell144,finalCell145,finalCell146,finalCell147,finalCell148,finalCell149,finalCell150,finalCell151,finalCell152,finalCell153,finalCell154,finalCell155,finalCell156,finalCell157,finalCell158,finalCell159,finalCell160,finalCell161
0.270208299,1,0.014793516,0.045179225,0.017507251,0.021796016,0.007232912,0.002685732,-0.001389282,0.001552506,0.002376765,-0.005431684,-0.000937879,-0.003402974,0.000675932,-0.002334476,0.001117633,0.001136611,0.000366543,-0.00096588,0.001374802,-0.001241809,-0.002551803,0.001626257,-0.001007679,0.001545156,-0.000945211,0.000850332,-0.000368113,-0.00014178,-0.000248513,-0.00047155,-0.000997432,-0.001024318,-5.7466E-05,-0.001219448,-0.000354181,-8.25199E-05,0.000619358,-0.001034151,0.000538853,1.00766E-16,-0.035702685,0.004969607,0.038894755,-0.001225795,-0.007020725,-0.005852066,0.005042535,-0.000419861,-0.002827944,0.003747897,0.000245119,0.000279688,-0.000883661,0.001310542,-0.003454415,-0.002065434,0.001834853,0.000530023,0.000867228,0.000327718,0.001350471,-0.004115407,0.000512145,0.001673566,0.00016755,-0.001914962,-4.21371E-05,0.001607111,-0.001056825,9.5925E-05,0.000202131,0.000815643,-0.000534612,0.000487407,0.000262421,-0.001256987,0.000747602,0.000116747,-0.001410189,-1.00766E-16,-0.059482265,-0.000755086,-0.015278247,0.01224634,0.005944131,-0.000952559,-5.3557E-05,-0.00573605,0.001531314,-0.000589461,0.000294192,0.002521825,0.001692807,0.004397305,-0.001014374,0.001957365,-0.001383806,-0.000881786,0.000210651,0.001788278,0.000853321,-0.000681826,0.001437626,-0.001391644,0.00120324,-0.000366082,-0.000335923,-0.000141871,-0.000993349,0.000904604,-0.0016789,0.001093813,-0.001128383,0.00179947,-0.000752549,0.00048549,0.000710305,0.000404928,-3.44152E-05,0.986433615,-0.016392712,-0.039559515,-0.00119125,0.022641097,0.010582761,0.002031482,-0.001662301,0.006270667,0.000805766,0.001246422,-0.000518588,0.000275626,0.000358412,-0.00473975,0.001135962,0.000817403,-0.000147241,-0.001062301,0.002386346,-0.000622769,-0.000879394,-0.001266658,0.000922961,0.000725558,-0.001691943,0.001294225,0.000436073,0.000379555,0.000587384,0.001076103,-0.000604538,-0.000277278,-1.18436E-05,4.7909E-05,-0.000246756,-0.000472455,0.000431914,-0.000180212,0.000331249
0.385930777,1,-0.032499438,0.056005992,-0.024584391,0.017174434,-0.010157662,-0.003823247,-0.003554975,-0.002547306,-0.003583441,-0.0009905,-0.000144779,-0.001602741,0.000169032,-0.001056153,0.001470024,-9.39364E-05,0.001439918,-0.000142502,0.000372257,0.000311165,-0.000569223,-0.0006837,0.000703984,-0.000207369,0.001660425,0.000307094,0.000929214,0.000202833,-3.15032E-05,-0.000874807,0.000195154,-0.000124025,0.000734608,-0.00028215,0.000602069,-0.000368748,7.18257E-05,-0.00038647,-0.000440734,3.0506E-17,-0.004157512,-0.048793564,-0.038911856,0.015593533,0.015099613,0.007579934,0.00548099,0.000781653,-0.001312724,-0.000673421,-0.00169629,-0.000646579,0.000250194,-0.000176061,-0.002304395,-0.000584066,0.001378378,0.001372621,0.000702174,-0.001045981,-0.002369817,0.000551064,-0.000483341,0.000698255,0.002982618,-3.44346E-05,0.000326725,-0.001078778,-0.002419195,0.000145786,0.000627824,0.000713481,0.000238371,-0.00019126,-0.000338231,0.000306485,0.000232747,-0.000111448,0.000648429,0,0.026200211,-0.033964589,-0.007859085,-0.021654937,-0.012093083,-0.003740796,0.002699668,-0.000553883,0.003035979,0.000417978,0.002123901,-0.000372162,0.00345582,-0.000804984,0.000764151,-0.001707383,-0.000472011,-0.001093551,0.001510089,-0.000615746,0.000814113,-0.001067548,-0.001086557,-0.000662972,0.000409848,-0.000445213,0.001875167,-0.000354953,-6.37403E-05,-0.000674427,-0.000387774,-0.000982658,0.000313181,-0.000501364,0.000396211,-0.000279022,-7.05055E-05,-0.000285697,0.000419279,0.724653477,0.053633188,0.013793424,-0.00059401,0.025904438,-0.004763886,0.003710887,-0.000566144,-0.003918921,-0.001341022,-0.000529452,-0.002145818,-0.000771934,9.48065E-05,0.001320029,6.05065E-05,-0.000543327,0.001221484,-0.003039061,0.001094538,-0.000576457,5.11884E-05,0.001908135,-7.65573E-05,-0.001044599,-0.000671049,-0.001267321,0.000951942,-9.96973E-05,0.000671897,0.000260738,-0.000267436,-0.00075823,-6.54185E-05,0.000623123,-0.000228841,-0.000659716,0.001197974,-0.000206584,-0.000278664
0.17895633,1,-0.002385505,0.01253942,-0.018901722,0.004617591,-0.01240857,0.003668516,-0.001579397,-0.001549797,-0.00037797,-0.004834493,-0.00120381,0.001178805,-0.004258599,0.005127137,-0.002151396,0.001277968,-7.74394E-05,-0.000781328,-0.000855609,0.000589428,-0.001265336,0.001241639,-0.001545605,0.001136899,-0.000816154,-0.001105385,0.000222356,-0.000147779,0.000442148,0.000865149,0.000947039,-0.000207409,0.001329686,-0.000544123,0.000849514,-0.000635441,0.00060921,-0.000321752,-8.54049E-05,-5.04375E-17,-0.026609338,0.020666642,0.036228208,-0.014460798,-0.005940574,0.001948471,-0.009680476,-0.000559342,0.003534285,-0.003589549,-0.000220997,-0.003119775,0.004035124,0.001376315,0.001897228,0.002394162,-0.000142465,-0.002366684,0.001098531,-0.000396707,-0.001095251,-0.00092469,0.001755691,-0.000476372,-0.000962741,0.001541193,-0.00120511,0.00035566,0.000321196,-0.000260467,-0.000599062,0.001209446,0.000185265,-0.000918288,0.000101605,-0.000496313,7.3727E-06,-0.000222931,6.62609E-05,0,-0.024292083,0.02693814,-4.44845E-05,0.010575495,0.012479037,0.006551104,-0.001687249,0.005857824,-0.005962406,0.002738698,-0.006966713,-0.001041978,-0.001702146,-0.001155286,0.001662428,0.001299605,0.000913778,0.002985252,0.000991724,-0.000509993,0.001593389,-0.00237165,0.001452584,-0.002041161,0.001992133,-0.001007699,-0.000582982,0.00081748,-0.000294581,-0.000614422,-0.000129045,0.000626596,-0.001141719,0.001273215,-0.000614484,0.000603162,-4.33374E-05,-0.000366629,0.000270807,0.854711616,0.030677041,0.02986217,0.010926564,-0.011580886,-0.007912477,0.005094501,0.001138928,0.002295013,0.001667727,-0.000531942,-0.002364777,-0.006952992,0.002606228,0.001918827,-0.004890029,0.002158038,0.001788011,0.001617652,-0.00033932,-0.000487287,8.01949E-05,-0.001185149,-0.000928184,0.001845154,0.000328661,0.000209676,-0.001378078,-0.000329097,-0.000463548,0.00013369,0.000159915,0.001610601,-0.000381308,-0.000677277,6.31757E-05,0.000252941,0.000166769,-0.000294819,0.000430127
0.274787784,1,0.021180743,-0.018378045,0.017320629,-0.013103735,0.014360034,-0.003928127,0.004399671,-0.000959254,-0.004871173,-0.001119946,0.002370652,-0.001179148,0.001530757,0.000511818,0.003858681,0.003190758,0.00163956,0.002650789,0.000857049,0.001812569,0.000346946,4.88599E-05,-0.000125798,0.001883712,0.000499376,0.000162773,0.000289293,0.000175793,-9.0475E-05,-0.000378349,0.000258215,0.000441035,-0.00048621,9.69482E-05,-0.001404056,0.000274713,-0.000574895,0.001057519,-0.00016792,-4.29373E-17,0.083419565,0.034003811,-0.028146891,0.001420278,-0.003933128,-0.020419203,0.002072325,0.008488999,-0.008243575,-0.001703869,0.000820051,-0.000118488,0.00068822,-0.002228437,-0.001692434,0.001344109,-0.000423405,0.001747039,-0.001739603,-0.002867223,0.002571022,0.00046671,-0.003452719,-0.00013633,-0.002064198,-0.002073682,0.001561185,0.000748645,0.000365112,0.001667789,-0.000553797,-0.001223238,0.000150323,-4.63924E-05,0.000398054,-0.000749706,-0.000661693,0.00120435,-1.4831E-05,0,0.034135453,0.052349704,0.037872938,0.026743499,0.012253022,0.003502746,0.002184215,-0.006202283,0.001131827,-0.007138441,0.002222447,-0.005375648,0.002046386,-0.006560541,0.003675436,-0.004965703,0.001933279,-0.002630066,0.000269818,-0.000563784,0.002555325,-0.000534617,0.001916976,0.001426996,-9.24228E-05,-0.000368734,-0.001533724,0.000228136,0.00061166,0.001180321,0.000315508,0.001013315,-0.000345769,0.0001626,0.000377303,-0.000522791,0.000788502,-0.000163044,-0.000759975,0.85996445,-0.010914801,0.075278288,-0.022878401,-0.041707799,0.027096738,0.003720839,-0.006030198,-0.001932095,-0.002566523,0.001472621,0.003598891,-0.003837696,-0.00360371,0.003244599,0.000660744,-0.002324247,0.000991953,0.000544904,-0.000220228,0.002297208,9.59308E-05,-0.000831033,0.00252908,-0.000403902,-0.002264084,-0.000552387,-0.000144982,-1.02667E-05,-0.000147215,-0.001258722,0.001435603,0.001246917,-0.000267793,-4.10871E-05,0.00030199,-0.000478782,-0.000140586,0.000299701,-0.000449385
0.284558475,1,-0.099021757,0.019674767,-0.047841124,0.011645389,0.009145194,0.006319401,0.004705465,-0.00269198,-0.002557265,-0.0016256,0.001690695,0.002376038,0.001690898,-0.001006374,0.001338859,-0.000958811,0.001518446,0.000616184,0.002418381,0.001175282,0.002895926,-0.000539082,0.000932158,0.000528602,0.000482387,-1.58666E-05,0.000272897,-0.000778393,0.000246001,0.000428854,0.000166865,0.000265586,0.001318917,-0.000561312,0.000191817,-0.000316825,0.000152163,0.000109093,0.000968411,8.63761E-17,-0.039650741,0.001011038,0.017300029,-0.013554491,0.008764284,0.004132542,0.002774265,-0.005279534,0.000606683,0.005276641,-0.00434056,0.000337927,-0.001492951,0.001793706,-0.000276026,-0.001503066,0.00199742,-0.00178056,0.00030859,0.001668949,-0.003730029,-0.00022563,0.002533324,-4.97228E-05,0.000246702,-0.000986093,0.000517281,-6.8308E-05,-0.000258687,-0.000261945,-0.000111511,0.000577684,-0.001342691,0.001086583,0.000900415,-0.001200115,0.000113693,0.000429471,-0.000420799,0,-0.042340725,-0.010635426,-0.02681444,-0.019511583,0.000644262,-0.002785986,0.003791489,0.00284585,0.010317385,0.002058136,0.004879393,0.005123222,0.003452189,0.001674695,0.000154454,0.003377735,6.7421E-05,0.001712045,0.001987578,-0.000383695,-0.001685974,-0.000520098,-0.001929835,-0.001374917,0.000445768,1.20107E-05,0.001344211,0.000609729,0.000156425,-0.000283661,0.000274531,-0.000801085,0.000229925,0.001409488,0.000411891,0.001069207,0.000545054,0.000298458,-0.000925905,0.918351342,0.1077998,0.004805143,-0.055392184,0.0034469,-0.009649633,0.01541587,0.004584594,-0.003369966,-0.001143648,-0.001921761,0.003907867,0.000971442,-0.001859118,0.002028804,0.001119695,0.001750358,-0.002112147,-0.004371397,0.001286234,0.001602677,-5.9748E-05,-0.000734776,-0.000308174,0.000422569,2.69439E-05,-0.000877082,-0.000218365,0.000710844,0.000565648,-0.001319688,-0.000253809,0.001539632,-0.000155915,0.000494324,-0.000534093,-0.000295484,-1.01361E-05,-0.000367583,0.000248043
0.293850631,1,0.004165653,0.05247996,0.000828011,0.004075286,-0.001597663,0.000329974,-0.003088145,-0.000875843,0.000222519,-0.001745289,-0.001169272,-0.001237354,-0.001614859,0.000626815,-0.001554659,0.001667804,-0.000803994,0.000148249,0.000761038,0.0002026,0.001397964,0.000177001,0.000896092,0.00015564,0.000434616,-9.25533E-05,0.001610281,-0.000685735,0.00117904,-0.000426819,0.000733793,0.000313584,0.000561696,0.000866413,0.000448081,0.000422475,0.000338341,0.000492215,0.000315184,4.13301E-17,0.042882834,0.002899061,0.002212118,-0.01199012,0.009194821,-0.002816098,-0.008703822,-0.001540908,-0.005760118,0.001681096,-0.005213282,0.003708463,0.002248143,0.002185156,0.001092363,0.001519399,0.001358633,-0.000419993,0.000406094,-0.000842864,-0.002070268,-0.000445012,0.001634992,-0.000260997,-0.001957074,-0.000150667,-0.000152569,-0.00076931,0.000118353,0.000716957,0.000357359,-0.001140896,0.000620975,-0.000102106,0.000795324,-0.000490796,0.00082185,-0.000117494,-0.000138122,0,0.013407393,0.003026403,0.016128995,-0.00232636,0.014517238,-0.006635398,0.010202417,-0.007251236,0.00392986,-0.006895824,-0.00077485,-0.004438833,-0.000488522,-0.001385646,-1.72896E-05,-0.000142627,0.000576697,0.000562527,0.000632182,0.000913198,-0.000343663,0.000130014,-0.001010537,-0.000146347,-0.000751956,-0.000885902,-0.000904567,-0.00133904,-0.001582344,-0.001038668,-0.001180889,-0.000917584,-0.000976583,-0.001039326,-0.000618528,-0.000803352,-0.000118277,-0.000472312,0.000240429,0.609404811,0.010744912,0.045416952,-0.00122798,0.005406504,0.009525042,0.000153487,-0.006860269,0.003773189,-0.000295915,-3.10682E-05,0.000956603,-0.002810443,0.001535576,-0.003314195,0.000218643,-0.000252028,0.00048594,0.000410173,-0.00213871,0.000369116,-0.000257397,-0.000256556,0.00081197,0.001043668,-0.002064115,6.3256E-05,0.000709698,0.000350226,0.000703151,0.000341499,0.000993342,-0.001130111,0.000430376,-0.000309264,0.000571108,0.000700524,0.000349631,9.42018E-05,7.80331E-05
0.216277346,1,0.023712628,0.043264715,0.012136309,-0.002780599,-0.022672626,-0.012270698,-0.006875098,-0.003244894,-0.005380147,-0.005374747,0.000906636,-0.002033752,0.002672693,0.003462212,-0.001481473,-0.000165056,0.002447768,-0.000209436,0.000624801,-0.001727789,-0.001407593,9.24694E-05,0.000855526,-0.0002529,-0.002282581,0.000596967,-0.001348094,-0.000503609,-4.10982E-06,-4.895E-05,0.000340379,0.000353961,-8.22804E-05,-0.000857317,-0.000687371,0.000381819,-0.000232292,8.24309E-05,1.7746E-05,1.13229E-16,0.007998742,-0.016590121,0.00863105,0.006146823,0.016289821,0.00083134,-0.015212084,-0.003215635,0.001974811,0.006756924,0.000570922,-0.003030849,-0.005473206,-0.003986716,0.00243718,0.003708214,0.003530097,0.001019051,-0.001850559,-0.001127857,-0.001463203,-0.000573477,0.000200504,0.000175286,-0.000512737,-0.000101232,-0.000660353,0.000551771,0.000560816,-0.000149103,0.001053408,2.60356E-05,-0.000794779,-0.000311471,0.000850771,0.000677806,-0.000829931,5.12311E-05,0.000162121,-4.93092E-17,0.04100954,0.010153932,0.01699961,-0.016152554,0.022440363,0.001796683,0.014230864,-0.003369472,-0.001857455,-0.001691055,0.001671824,0.000295536,-0.003351385,-0.005166216,-0.005593876,-0.003380439,-0.002159872,-0.002011026,-0.002343931,-0.001237766,-0.000939086,-0.000728115,-0.000347291,-0.001476718,0.000248914,0.000692939,4.44307E-05,0.001398916,-0.000498413,0.000803082,0.001011655,7.17415E-06,0.000336975,-0.001046774,0.000225205,-0.000157436,0.000329349,-0.000683444,-0.000664312,0.899763283,-0.082290734,0.01308115,0.060022783,0.023193793,-0.012396459,-0.002607885,-0.001352264,-0.001677829,0.001404551,0.001923395,-0.002629829,-0.005604063,0.000106621,-0.002399848,0.003327561,0.005629976,-0.001908672,-0.0005254,0.002651401,0.000842044,-0.001325063,0.000655485,0.000442041,-0.001220556,0.001157989,0.000413529,-0.000112324,8.49665E-05,-0.000984807,-0.001526144,-0.000475744,0.001202713,0.000148833,-0.000138024,-6.35481E-05,-0.000898976,-0.000469929,0.000607911,-0.000271235
0.434812605,1,0.009321394,0.016294356,0.007170457,-0.003251975,0.004157127,-0.001587148,0.002212689,-0.002001901,0.001475702,-0.002539449,0.00027107,-0.003419636,0.001021996,-0.002075169,0.001014674,-0.000251284,0.000354033,0.000716024,0.000151716,0.001220245,-0.000522497,0.001274285,-0.001147483,0.001686145,-0.000654296,0.000220296,0.000274664,-3.67524E-05,0.000250882,-8.22359E-05,-0.000305012,0.000234937,-0.000604275,0.000496092,-0.000768462,0.000856374,-0.000471961,0.00075329,0.000122234,1.57497E-16,0.038949577,-0.007215885,-0.022624449,0.001751014,0.002088504,-0.000348889,-0.00039156,0.000900263,0.001741157,0.001405234,-0.001092202,0.00018486,0.000851917,-0.001263136,-0.000698508,8.99411E-05,0.000904817,-0.001201265,0.000493304,0.000686405,-0.001138778,0.000942962,-0.000186218,0.000710875,-0.000360987,-0.000513218,0.000161666,0.000414017,-0.001202767,-0.000580092,0.000280285,-0.000342454,9.7201E-05,-6.22748E-05,0.00017303,0.000385156,-0.000428,0.0003577,-1.76158E-05,-9.33314E-17,0.0289659,-0.007070933,0.011736672,-0.006260415,-0.000492789,-0.004524434,0.000844131,-0.001192154,-1.76001E-05,0.000629134,0.000872552,0.001055478,0.000371151,0.000126202,0.00051904,-0.000735781,0.000875235,-0.001557595,0.001589884,-0.001971947,0.000969786,-0.000730305,-0.000141362,0.000652737,-0.000284158,0.000696551,-0.000242785,0.000815789,-0.000598037,0.000570696,-0.001029897,1.28929E-05,-0.000412211,-0.000309375,-0.000263163,-0.00014305,0.000102857,0.00016672,1.77837E-05,0.855310549,-0.006682299,0.0279822,0.003525712,-0.00266814,-0.000368223,-0.001077908,0.003522508,0.001996945,-0.001415847,0.001461746,0.001562155,-0.000662086,-0.001506092,-0.000981517,0.00081463,-0.001177733,0.000248988,-0.000153438,4.41642E-05,0.000485095,0.000282827,-0.000252603,0.000437784,0.000373084,-0.000839179,0.001156648,-0.000398968,0.000219036,6.1958E-05,0.00018013,0.000241748,-0.00030458,0.000121955,-0.000162524,-0.000297232,9.51129E-05,-1.56316E-05,-0.000411487,-0.000755002
0.242192626,1,0.00968849,-0.004514611,-0.00034232,-0.00382628,-0.004142757,0.001178275,0.000601942,-0.003878506,0.000845069,-0.006206787,0.001360324,-0.001352222,0.000319357,0.001643812,0.000283358,0.001339448,0.001971727,-0.00039912,0.001143487,-0.001087315,0.000144346,-0.000135634,-0.001082755,0.000741113,-0.0020575,0.000580315,-0.000750992,-5.78706E-05,0.000640875,-0.000180465,0.000155046,8.55733E-05,-0.000270475,0.000551747,-0.000567283,0.00045177,-0.000683401,0.00067227,-0.000479961,-1.21287E-16,0.022384307,0.02572104,0.014796502,-0.008191255,-0.009288384,-0.003413154,-0.003195791,0.000474302,0.000950924,0.002083092,-0.001078995,-0.0028694,-0.001152845,-0.002721048,0.000846437,0.002195708,0.001325852,-7.91002E-05,-0.00175745,0.000668589,-8.57961E-05,0.000892418,0.001612917,-0.000973065,-0.000351891,-0.000556734,-0.001099135,0.001211719,0.001337131,-0.000573146,0.000219963,0.000704788,-0.000710255,-0.000795137,0.000256011,0.000605527,0.000479935,0.000697635,-0.000188969,2.02146E-16,0.017632187,0.022271317,0.025961571,0.019379309,0.015843278,0.004341961,0.002857473,-0.00100799,0.000567789,0.001294375,-0.000764209,0.0019258,-0.000222785,-0.002541134,-0.00051632,-0.00401829,-0.00011367,-0.001786941,-0.00040775,-0.000304918,-0.001931537,0.00083505,-0.000633099,4.86484E-05,0.000720092,-0.000950141,-0.000623537,-0.000282696,-0.000963209,3.1099E-05,-0.00023746,-0.000496141,-5.92197E-05,-0.000474357,-4.82089E-05,-0.00062996,-0.000509908,-7.50382E-05,-0.000679298,0.926366733,-0.03101913,0.016811144,0.018886197,-0.005131235,-0.008977681,-0.000922309,-0.000336208,0.00131945,-6.31438E-05,0.001301355,0.00027841,-0.0039495,0.000287265,-3.45887E-05,-0.002172819,0.000616714,0.000799882,0.000832999,7.93633E-05,-0.000187509,0.000892409,-0.00034137,0.000910106,0.000294919,0.000937415,0.00082366,-0.000571896,0.000232472,-0.001252891,-9.38206E-05,0.001106476,0.000394623,8.55272E-05,0.000185963,0.000485417,-0.000278479,-0.000246399,2.47597E-05,0.000299695
0.333881438,1,-0.000694344,0.013760894,-0.006281558,0.001837145,-0.003735033,0.001148895,-0.001120272,0.003674226,-0.002186795,0.002098839,-0.00226641,-0.001099839,-0.001356564,-0.002442657,-9.25165E-05,-0.000141968,-0.000637546,0.001162576,-0.000876345,0.000238021,-0.000531985,-0.000375602,4.47479E-05,0.000643128,0.000411101,0.001206159,0.000469107,0.000836847,0.000369287,0.000470248,-0.00010771,-0.000300605,-0.000719299,-8.09049E-05,9.48993E-05,0.000229585,0.00064083,-0.000160055,0.00084688,0,-0.023240422,-0.010698139,0.015753953,-0.002244714,-0.006622084,0.010991112,1.29842E-06,-0.000390934,0.000186776,-0.00436945,-0.000473549,0.000176718,-0.00076826,0.001156066,0.003001561,-0.000529485,0.000451462,-0.000684175,-0.000793847,0.000551694,0.000456628,0.000716695,-0.001283542,-0.000457661,0.001399635,-0.00056504,-0.000606455,-0.000362602,-0.000180558,0.000604991,-6.89574E-05,0.000408086,0.001007957,-0.000213353,-0.000747198,0.000222408,2.90511E-05,-0.000184748,0.000219592,-9.4123E-17,-0.022165355,-0.008740039,-0.00388154,-0.013998135,0.001681842,-0.002103135,-0.003445676,0.006727902,-0.002256772,0.003448752,-0.003126806,-0.001013708,-0.003598829,-0.001592032,-0.001734184,-0.000773667,0.001435824,-0.000698942,0.001436481,0.000873313,0.000990846,0.001245602,2.44803E-05,0.00065557,-0.000625921,-0.000168658,0.000524187,-0.000452042,-0.000361463,2.75652E-05,0.00023477,0.00043664,0.000716661,0.000414508,-1.8324E-05,0.000618463,-0.000416002,0.000425509,-9.09703E-06,0.927968316,0.000448777,0.014887794,0.006709164,-0.002758523,-0.003574355,0.002423778,0.001242097,-0.004336996,0.001230314,0.002073746,-0.001638886,0.002766217,0.00046052,-0.000800743,-0.000468364,-0.001989555,0.00015629,-0.000565152,6.63735E-05,0.001622162,-0.001084328,-0.000472212,0.000614727,-0.001510832,4.84155E-05,0.000958862,0.000250173,-0.000467986,-0.00078158,0.001306098,0.001182212,-0.000236456,0.000202822,-0.000384565,-0.00061304,0.00061585,-6.25412E-05,0.000208223,0.000271225
0.333819002,1,0.035142602,0.035741707,0.014431858,0.010783911,-0.002817678,0.005933025,0.00199477,0.002885791,0.002928475,0.000547236,0.002938279,0.000541347,0.000823162,-0.000269651,0.000463522,-0.000813788,-5.06729E-05,0.000280488,9.5045E-05,0.000757801,0.000234775,-0.000170331,0.000878247,-0.000278365,0.000207078,0.000944774,-0.000265925,0.000608728,0.000138557,-0.000727105,0.000192146,-0.000355174,2.95125E-05,0.000210411,-0.000756721,0.00050072,-0.000440097,0.000172008,0.000300529,1.73459E-16,0.045225592,0.012089189,-0.012212754,-0.007381371,-0.005126104,-0.003957789,-0.001401383,0.003871634,-0.006334871,-0.001573705,0.001914356,-0.001510454,0.000835043,0.001065442,-0.001519453,-5.36547E-05,0.000339554,0.000997367,0.001065526,-0.000693475,8.4453E-05,0.000580264,0.000837663,0.00069724,-0.000960873,-0.000946508,-0.00039999,0.001070131,0.000383145,-0.001180862,-0.000700294,0.000125017,-0.000240835,-0.000162051,0.000687835,-1.6169E-05,6.19235E-05,0.000336485,-0.000525678,-1.95141E-16,0.022038129,0.004560964,0.021516447,-0.000497292,0.00813586,-0.004280691,0.004129501,-0.000407062,-0.001979232,0.001985688,-0.003706765,-0.00086241,-8.60872E-06,-0.001659593,-0.000132585,-0.000363009,-0.001701346,0.000630819,-0.000238116,0.000210758,0.000236705,-0.000554074,0.001142444,0.000518296,0.00094319,0.000572683,-0.000312873,0.000410488,0.000127581,0.000389304,-6.7308E-05,-0.000281171,-0.00014673,-0.000366456,0.00023394,-0.000510917,0.000550687,-0.000378401,0.00037783,0.833738019,-0.049466085,0.017880977,0.026364406,0.002132464,-0.001699962,-0.001484297,-0.004969827,0.004227083,0.001463987,-0.001485959,0.001199721,0.002240661,7.26594E-05,0.000997373,0.000963197,-0.000595561,-0.001206353,-0.000668209,0.000549472,8.84934E-05,0.000203479,0.000899389,-0.000172097,-0.000391928,0.00013412,-0.000974483,-0.000605343,0.00057961,0.000720339,0.000435109,-0.00017308,-0.000433164,0.000606517,-0.000520299,0.000466988,0.000309079,-0.000788778,-3.94511E-05,2.47432E-05
0.64414829,1,-0.008038284,0.042553926,-0.014286593,0.007103269,-0.00472838,-0.000948033,0.000963369,-0.002017181,0.000692719,-0.001162444,-0.000527146,8.90299E-06,-0.000750612,0.000459998,-0.001276874,0.00017258,-0.000421463,0.000667611,0.000153873,0.000171554,0.000431822,-0.000427318,0.000385941,0.00030033,-0.000126861,0.00055805,0.000261102,-0.000140827,9.06358E-05,-3.16563E-05,-8.52925E-05,0.000231635,-0.000315484,-2.55448E-05,0.000253739,-9.90922E-05,0.000216101,-0.000264865,0.000394984,2.01863E-16,-0.029993468,0.003400968,0.005795573,0.002446872,-0.002727108,0.000887977,0.004045704,-0.003963062,0.002504054,-0.000922104,0.000265852,0.002677469,-0.000101398,-0.001330333,-0.000288861,-0.000179788,-0.001134532,0.000167709,0.000912425,0.001098722,-4.80372E-05,-0.000733496,-0.00100406,0.000385804,4.04667E-05,0.000132112,0.000113064,5.14883E-05,0.00037338,-0.000474424,-0.000354457,0.000122838,0.000251686,0.000324578,-0.000226268,-0.000163986,0.000410442,0.000517158,-0.00015812,-1.68219E-16,-0.010005606,0.000570503,-0.011443562,-0.001135986,-0.005147713,0.003866889,-0.004056218,0.001074032,-0.000695418,-0.001045968,0.000665288,0.000134824,0.000221457,0.000125455,0.000594286,-0.001100889,0.000143795,-0.000535304,1.32705E-05,4.81562E-05,0.000769932,0.000148611,9.2614E-05,-8.17665E-05,-0.000196864,2.1314E-05,-0.000188484,0.000197586,-2.87815E-05,4.41803E-05,4.62134E-05,-0.000429934,-0.000265326,0.000175614,-0.00024656,0.000118975,-0.000336598,0.000317331,6.83882E-05,0.768933874,0.024904358,0.029934129,0.00466834,0.00939387,-0.012651297,0.003281615,-0.002394687,0.000120737,0.001865931,-0.000946366,0.000753624,-0.002071169,0.000322209,0.000773354,0.000705607,-0.000187942,-0.001829883,-0.000102769,-0.000147991,0.001506541,-0.000244187,-0.000150581,8.41169E-05,-0.001143106,0.000282698,0.000597027,0.000213625,0.000186061,2.80089E-05,-0.000604497,-7.54072E-05,0.000407464,0.000254409,-8.75335E-05,-0.000447744,0.000161564,7.83586E-05,-0.000252079,-2.53646E-06
